EMAIL_ID,DEALER_ID,CUSTOMER_ID,CALL_ID,TO_EMAIL,FROM_EMAIL,SUBJECT,STATUS,OPENED_AT,SENT_AT,CREATED_AT
EML02606,DLR002,CUS00629,CALL003266,steven.johnson628@gmail.com,service@bayareahonda.com,Thank You for Visiting Bay Area Honda,delivered,2024-01-24 04:00:00,2024-01-22 10:00:00,2024-01-22 10:00:00
EML02607,DLR001,CUS00816,,jennifer.white815@gmail.com,service@sunshinetoyota.com,Exclusive Offer: Save on Your Next Service at Sunshine Toyota,opened,,2024-01-13 11:00:00,2024-01-13 11:00:00
EML02608,DLR004,CUS01677,CALL012670,mark.clark1676@gmail.com,service@gulfcoastchevrolet.com,Your Service Appointment Confirmation - Gulf Coast Chevrolet,bounced,2024-01-12 02:00:00,2024-01-11 20:00:00,2024-01-11 20:00:00
EML02609,DLR001,CUS01605,,kevin.lee1604@gmail.com,service@sunshinetoyota.com,Your 2021 Toyota is Due for Service - Schedule Today,delivered,,2024-01-10 17:00:00,2024-01-10 17:00:00
EML02610,DLR005,CUS01195,,anthony.lee1194@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,bounced,,2024-01-12 13:00:00,2024-01-12 13:00:00
EML02611,DLR001,CUS00640,,melissa.jones639@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,delivered,2024-01-23 04:00:00,2024-01-21 10:00:00,2024-01-21 10:00:00
EML02612,DLR004,CUS01837,,michael.clark1836@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2019 Ford,opened,,2024-01-21 20:00:00,2024-01-21 20:00:00
EML02613,DLR005,CUS00099,,william.johnson98@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-08 14:00:00,2024-01-07 10:00:00,2024-01-07 10:00:00
EML02614,DLR003,CUS00284,,nicole.moore283@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2020 Chevrolet,opened,,2024-01-27 16:00:00,2024-01-27 16:00:00
EML02615,DLR002,CUS00156,,jennifer.white155@gmail.com,service@bayareahonda.com,Service Reminder: 2019 BMW Fuel System Service,opened,,2024-01-27 12:00:00,2024-01-27 12:00:00
EML02616,DLR002,CUS00262,,lauren.lopez261@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2022 Toyota,delivered,2024-01-19 05:00:00,2024-01-17 08:00:00,2024-01-17 08:00:00
EML02617,DLR001,CUS01249,,jason.johnson1248@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,opened,,2024-01-03 19:00:00,2024-01-03 19:00:00
EML02618,DLR004,CUS00225,CALL013129,kevin.lee224@gmail.com,service@gulfcoastchevrolet.com,Your Service Appointment Confirmation - Gulf Coast Chevrolet,opened,,2024-01-03 13:00:00,2024-01-03 13:00:00
EML02619,DLR004,CUS00328,CALL004370,danielle.robinson327@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2021 Ford,delivered,2024-01-21 03:00:00,2024-01-19 14:00:00,2024-01-19 14:00:00
EML02620,DLR005,CUS00451,,james.davis450@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2019 Honda,bounced,,2024-01-11 15:00:00,2024-01-11 15:00:00
EML02621,DLR005,CUS00497,CALL013036,brian.clark496@gmail.com,service@coastalbmw.com,Thank You for Visiting Coastal BMW,delivered,,2024-01-12 16:00:00,2024-01-12 16:00:00
EML02622,DLR004,CUS01196,,amber.white1195@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2022 Ford,opened,2024-01-31 22:00:00,2024-01-30 08:00:00,2024-01-30 08:00:00
EML02623,DLR003,CUS00310,CALL003466,melissa.jones309@gmail.com,service@lakelandford.com,Service Reminder: 2022 Chevrolet Brake Inspection,delivered,2024-01-19 16:00:00,2024-01-19 13:00:00,2024-01-19 13:00:00
EML02624,DLR004,CUS00246,,jennifer.white245@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,opened,,2024-01-11 19:00:00,2024-01-11 19:00:00
EML02625,DLR005,CUS01468,,danielle.robinson1467@gmail.com,service@coastalbmw.com,Your 2020 Chevrolet is Due for Service - Schedule Today,delivered,2024-01-25 14:00:00,2024-01-25 08:00:00,2024-01-25 08:00:00
EML02626,DLR005,CUS00371,,carlos.davis370@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2019 Toyota,opened,,2024-01-03 14:00:00,2024-01-03 14:00:00
EML02627,DLR005,CUS00422,CALL007742,maria.lopez421@gmail.com,service@coastalbmw.com,Lease Maturity Notice - Your Options Await,opened,2024-01-15 08:00:00,2024-01-14 13:00:00,2024-01-14 13:00:00
EML02628,DLR002,CUS00546,,jennifer.white545@gmail.com,service@bayareahonda.com,Recall Notice: Important Safety Information for Your 2020 Ford,unsubscribed,2024-01-29 06:00:00,2024-01-27 08:00:00,2024-01-27 08:00:00
EML02629,DLR005,CUS01039,,jason.johnson1038@gmail.com,service@coastalbmw.com,Your 2021 Honda is Due for Service - Schedule Today,opened,,2024-01-07 09:00:00,2024-01-07 09:00:00
EML02630,DLR002,CUS01113,,david.anderson1112@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,delivered,2024-01-08 13:00:00,2024-01-06 17:00:00,2024-01-06 17:00:00
EML02631,DLR003,CUS00834,,brittany.moore833@gmail.com,service@lakelandford.com,Service Reminder: 2022 BMW Tire Rotation,delivered,2024-01-15 11:00:00,2024-01-13 15:00:00,2024-01-13 15:00:00
EML02632,DLR004,CUS01337,CALL000340,brian.clark1336@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,delivered,,2024-01-01 12:00:00,2024-01-01 12:00:00
EML02633,DLR001,CUS00177,CALL004638,mark.clark176@gmail.com,service@sunshinetoyota.com,Exclusive Offer: Save on Your Next Service at Sunshine Toyota,delivered,2024-01-10 03:00:00,2024-01-08 15:00:00,2024-01-08 15:00:00
EML02634,DLR005,CUS00449,CALL011288,steven.johnson448@gmail.com,service@coastalbmw.com,Your Service Appointment Confirmation - Coastal BMW,delivered,,2024-01-11 09:00:00,2024-01-11 09:00:00
EML02635,DLR002,CUS00936,,jennifer.white935@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,delivered,2024-01-09 06:00:00,2024-01-07 17:00:00,2024-01-07 17:00:00
EML02636,DLR005,CUS00312,CALL001224,stephanie.lopez311@gmail.com,service@coastalbmw.com,CSI Survey - Tell Us About Your Recent Visit to Coastal BMW,opened,2024-01-24 03:00:00,2024-01-22 12:00:00,2024-01-22 12:00:00
EML02637,DLR002,CUS01773,,david.anderson1772@gmail.com,service@bayareahonda.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-29 08:00:00,2024-01-29 08:00:00
EML02638,DLR002,CUS00314,CALL009410,nicole.moore313@gmail.com,service@bayareahonda.com,Your 2022 BMW is Due for Service - Schedule Today,delivered,2024-01-20 05:00:00,2024-01-19 14:00:00,2024-01-19 14:00:00
EML02639,DLR003,CUS00472,CALL013572,lauren.lopez471@gmail.com,service@lakelandford.com,Service Reminder: 2020 Honda Brake Inspection,delivered,2024-02-01 02:00:00,2024-01-30 13:00:00,2024-01-30 13:00:00
EML02640,DLR001,CUS01999,,jason.johnson1998@gmail.com,service@sunshinetoyota.com,CSI Survey - Tell Us About Your Recent Visit to Sunshine Toyota,delivered,,2024-01-09 20:00:00,2024-01-09 20:00:00
EML02641,DLR001,CUS00174,CALL003322,brittany.moore173@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,delivered,,2024-01-10 11:00:00,2024-01-10 11:00:00
EML02642,DLR004,CUS01288,,danielle.robinson1287@gmail.com,service@gulfcoastchevrolet.com,Your 2020 Toyota is Due for Service - Schedule Today,delivered,,2024-01-27 12:00:00,2024-01-27 12:00:00
EML02643,DLR005,CUS01732,,lauren.lopez1731@gmail.com,service@coastalbmw.com,Thank You for Visiting Coastal BMW,opened,2024-01-12 05:00:00,2024-01-11 09:00:00,2024-01-11 09:00:00
EML02644,DLR003,CUS00675,CALL002237,kevin.lee674@gmail.com,service@lakelandford.com,Your Service Appointment Confirmation - Lakeland Ford,opened,,2024-01-26 11:00:00,2024-01-26 11:00:00
EML02645,DLR003,CUS00153,CALL014526,david.anderson152@gmail.com,service@lakelandford.com,Exclusive Offer: Save on Your Next Service at Lakeland Ford,delivered,,2024-01-12 17:00:00,2024-01-12 17:00:00
EML02646,DLR003,CUS00822,,stephanie.lopez821@gmail.com,service@lakelandford.com,Thank You for Visiting Lakeland Ford,delivered,,2024-01-21 12:00:00,2024-01-21 12:00:00
EML02647,DLR002,CUS00952,CALL009711,lauren.lopez951@gmail.com,service@bayareahonda.com,Your 2022 Toyota is Due for Service - Schedule Today,delivered,2024-01-25 19:00:00,2024-01-24 15:00:00,2024-01-24 15:00:00
EML02648,DLR001,CUS01019,,steven.johnson1018@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,delivered,,2024-01-10 08:00:00,2024-01-10 08:00:00
EML02649,DLR001,CUS01369,,jason.johnson1368@gmail.com,service@sunshinetoyota.com,CSI Survey - Tell Us About Your Recent Visit to Sunshine Toyota,delivered,,2024-01-21 11:00:00,2024-01-21 11:00:00
EML02650,DLR004,CUS00667,,michael.clark666@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2019 BMW,opened,,2024-01-29 13:00:00,2024-01-29 13:00:00
EML02651,DLR004,CUS01969,CALL002612,jason.johnson1968@gmail.com,service@gulfcoastchevrolet.com,Service Reminder: 2020 Honda Coolant Flush,delivered,,2024-01-06 16:00:00,2024-01-06 16:00:00
EML02652,DLR005,CUS01666,CALL001221,amanda.white1665@gmail.com,service@coastalbmw.com,Exclusive Offer: Save on Your Next Service at Coastal BMW,opened,2024-01-30 15:00:00,2024-01-29 15:00:00,2024-01-29 15:00:00
EML02653,DLR002,CUS00385,CALL004999,anthony.lee384@gmail.com,service@bayareahonda.com,Your 2022 BMW is Due for Service - Schedule Today,opened,,2024-01-20 10:00:00,2024-01-20 10:00:00
EML02654,DLR002,CUS01331,,carlos.davis1330@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,delivered,,2024-01-29 08:00:00,2024-01-29 08:00:00
EML02655,DLR002,CUS00718,CALL013844,danielle.robinson717@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,delivered,2024-01-26 10:00:00,2024-01-25 13:00:00,2024-01-25 13:00:00
EML02656,DLR003,CUS01268,,jessica.robinson1267@gmail.com,service@lakelandford.com,Your Service Appointment Confirmation - Lakeland Ford,delivered,2024-01-13 09:00:00,2024-01-12 11:00:00,2024-01-12 11:00:00
EML02657,DLR003,CUS01223,CALL013489,daniel.anderson1222@gmail.com,service@lakelandford.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-18 08:00:00,2024-01-18 08:00:00
EML02658,DLR005,CUS01784,CALL007956,nicole.moore1783@gmail.com,service@coastalbmw.com,Your Service Appointment Confirmation - Coastal BMW,delivered,2024-01-22 03:00:00,2024-01-21 11:00:00,2024-01-21 11:00:00
EML02659,DLR002,CUS01488,CALL009553,rachel.robinson1487@gmail.com,service@bayareahonda.com,Your 2019 Toyota is Due for Service - Schedule Today,opened,2024-01-31 13:00:00,2024-01-29 16:00:00,2024-01-29 16:00:00
EML02660,DLR003,CUS01665,,kevin.lee1664@gmail.com,service@lakelandford.com,Thank You for Visiting Lakeland Ford,bounced,2024-01-25 01:00:00,2024-01-23 20:00:00,2024-01-23 20:00:00
EML02661,DLR002,CUS01660,CALL002315,melissa.jones1659@gmail.com,service@bayareahonda.com,Thank You for Visiting Bay Area Honda,opened,,2024-01-21 19:00:00,2024-01-21 19:00:00
EML02662,DLR001,CUS01392,CALL001954,stephanie.lopez1391@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,opened,2024-01-07 13:00:00,2024-01-05 14:00:00,2024-01-05 14:00:00
EML02663,DLR001,CUS00396,CALL006724,jennifer.white395@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,bounced,,2024-01-29 08:00:00,2024-01-29 08:00:00
EML02664,DLR001,CUS00899,CALL004930,steven.johnson898@gmail.com,service@sunshinetoyota.com,Your 2022 Toyota is Due for Service - Schedule Today,delivered,,2024-01-16 15:00:00,2024-01-16 15:00:00
EML02665,DLR004,CUS00211,,james.davis210@gmail.com,service@gulfcoastchevrolet.com,CSI Survey - Tell Us About Your Recent Visit to Gulf Coast Chevrolet,delivered,,2024-01-15 12:00:00,2024-01-15 12:00:00
EML02666,DLR004,CUS00857,,brian.clark856@gmail.com,service@gulfcoastchevrolet.com,Recall Notice: Important Safety Information for Your 2022 Ford,unsubscribed,,2024-01-18 20:00:00,2024-01-18 20:00:00
EML02667,DLR005,CUS00902,CALL011360,maria.lopez901@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2021 Ford,bounced,,2024-01-26 13:00:00,2024-01-26 13:00:00
EML02668,DLR002,CUS00908,,jessica.robinson907@gmail.com,service@bayareahonda.com,CSI Survey - Tell Us About Your Recent Visit to Bay Area Honda,delivered,,2024-01-02 16:00:00,2024-01-02 16:00:00
EML02669,DLR001,CUS01774,CALL001781,ashley.moore1773@gmail.com,service@sunshinetoyota.com,Service Reminder: 2022 BMW Brake Pad Replacement,unsubscribed,2024-01-18 00:00:00,2024-01-17 19:00:00,2024-01-17 19:00:00
EML02670,DLR002,CUS01389,,william.johnson1388@gmail.com,service@bayareahonda.com,Lease Maturity Notice - Your Options Await,opened,,2024-01-27 15:00:00,2024-01-27 15:00:00
EML02671,DLR003,CUS01535,CALL010114,robert.lee1534@gmail.com,service@lakelandford.com,Service Reminder: 2020 Chevrolet Tire Rotation,delivered,,2024-01-20 13:00:00,2024-01-20 13:00:00
EML02672,DLR003,CUS00150,CALL000149,crystal.jones149@gmail.com,service@lakelandford.com,Lease Maturity Notice - Your Options Await,delivered,2024-01-04 14:00:00,2024-01-04 09:00:00,2024-01-04 09:00:00
EML02673,DLR001,CUS01954,CALL001480,ashley.moore1953@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,delivered,2024-01-08 23:00:00,2024-01-08 13:00:00,2024-01-08 13:00:00
EML02674,DLR002,CUS01216,,amanda.white1215@gmail.com,service@bayareahonda.com,Exclusive Offer: Save on Your Next Service at Bay Area Honda,opened,,2024-01-22 11:00:00,2024-01-22 11:00:00
EML02675,DLR001,CUS01693,CALL009230,luis.anderson1692@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,delivered,2024-01-27 22:00:00,2024-01-26 19:00:00,2024-01-26 19:00:00
EML02676,DLR003,CUS00516,,jennifer.white515@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,opened,2024-01-30 05:00:00,2024-01-29 11:00:00,2024-01-29 11:00:00
EML02677,DLR001,CUS01636,,amanda.white1635@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,delivered,,2024-01-06 20:00:00,2024-01-06 20:00:00
EML02678,DLR004,CUS00682,CALL012085,lauren.lopez681@gmail.com,service@gulfcoastchevrolet.com,Your 2020 Toyota is Due for Service - Schedule Today,delivered,2024-01-31 13:00:00,2024-01-29 15:00:00,2024-01-29 15:00:00
EML02679,DLR002,CUS01156,,amanda.white1155@gmail.com,service@bayareahonda.com,Service Reminder: 2020 Honda Brake Inspection,delivered,,2024-01-22 17:00:00,2024-01-22 17:00:00
EML02680,DLR001,CUS01305,CALL004903,kevin.lee1304@gmail.com,service@sunshinetoyota.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-29 09:00:00,2024-01-29 09:00:00
EML02681,DLR004,CUS01834,,ashley.moore1833@gmail.com,service@gulfcoastchevrolet.com,Service Reminder: 2019 Chevrolet Battery Replacement,delivered,,2024-01-29 09:00:00,2024-01-29 09:00:00
EML02682,DLR005,CUS01277,CALL002510,brian.clark1276@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2020 Honda,delivered,,2024-01-28 18:00:00,2024-01-28 18:00:00
EML02683,DLR002,CUS00521,,carlos.davis520@gmail.com,service@bayareahonda.com,Your 2022 Chevrolet is Due for Service - Schedule Today,opened,,2024-01-24 17:00:00,2024-01-24 17:00:00
EML02684,DLR005,CUS01382,,maria.lopez1381@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2022 Chevrolet,delivered,,2024-01-02 20:00:00,2024-01-02 20:00:00
EML02685,DLR001,CUS01693,,luis.anderson1692@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,opened,,2024-01-16 12:00:00,2024-01-16 12:00:00
EML02686,DLR005,CUS01703,CALL004615,daniel.anderson1702@gmail.com,service@coastalbmw.com,CSI Survey - Tell Us About Your Recent Visit to Coastal BMW,delivered,,2024-01-05 19:00:00,2024-01-05 19:00:00
EML02687,DLR005,CUS00256,,amanda.white255@gmail.com,service@coastalbmw.com,Your 2021 Ford is Due for Service - Schedule Today,delivered,,2024-01-15 18:00:00,2024-01-15 18:00:00
EML02688,DLR003,CUS01478,,jessica.robinson1477@gmail.com,service@lakelandford.com,CSI Survey - Tell Us About Your Recent Visit to Lakeland Ford,bounced,2024-01-05 22:00:00,2024-01-05 12:00:00,2024-01-05 12:00:00
EML02689,DLR002,CUS01369,,jason.johnson1368@gmail.com,service@bayareahonda.com,Your Service Appointment Confirmation - Bay Area Honda,delivered,2024-01-30 12:00:00,2024-01-29 20:00:00,2024-01-29 20:00:00
EML02690,DLR003,CUS01318,CALL014935,danielle.robinson1317@gmail.com,service@lakelandford.com,Your 2022 Ford is Due for Service - Schedule Today,opened,,2024-01-15 13:00:00,2024-01-15 13:00:00
EML02691,DLR001,CUS01141,CALL001079,james.davis1140@gmail.com,service@sunshinetoyota.com,Service Reminder: 2020 Honda Tire Rotation,delivered,,2024-01-12 08:00:00,2024-01-12 08:00:00
EML02692,DLR005,CUS01393,CALL003056,luis.anderson1392@gmail.com,service@coastalbmw.com,CSI Survey - Tell Us About Your Recent Visit to Coastal BMW,delivered,,2024-01-23 18:00:00,2024-01-23 18:00:00
EML02693,DLR003,CUS01183,CALL001988,luis.anderson1182@gmail.com,service@lakelandford.com,Recall Notice: Important Safety Information for Your 2022 Ford,bounced,,2024-01-18 18:00:00,2024-01-18 18:00:00
EML02694,DLR001,CUS01240,,melissa.jones1239@gmail.com,service@sunshinetoyota.com,Thank You for Visiting Sunshine Toyota,delivered,2024-01-08 13:00:00,2024-01-06 15:00:00,2024-01-06 15:00:00
EML02695,DLR004,CUS01129,CALL013471,jason.johnson1128@gmail.com,service@gulfcoastchevrolet.com,Your 2021 Honda is Due for Service - Schedule Today,opened,2024-01-23 17:00:00,2024-01-22 12:00:00,2024-01-22 12:00:00
EML02696,DLR005,CUS01406,,amber.white1405@gmail.com,service@coastalbmw.com,Your 2020 Toyota is Due for Service - Schedule Today,delivered,,2024-01-19 15:00:00,2024-01-19 15:00:00
EML02697,DLR004,CUS00710,,heather.jones709@gmail.com,service@gulfcoastchevrolet.com,Exclusive Offer: Save on Your Next Service at Gulf Coast Chevrolet,delivered,,2024-01-09 20:00:00,2024-01-09 20:00:00
EML02698,DLR001,CUS01996,CALL000572,amanda.white1995@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,delivered,,2024-01-27 18:00:00,2024-01-27 18:00:00
EML02699,DLR004,CUS00844,CALL007169,ashley.moore843@gmail.com,service@gulfcoastchevrolet.com,Lease Maturity Notice - Your Options Await,unsubscribed,2024-01-07 23:00:00,2024-01-06 13:00:00,2024-01-06 13:00:00
EML02700,DLR003,CUS00128,CALL004666,jessica.robinson127@gmail.com,service@lakelandford.com,Exclusive Offer: Save on Your Next Service at Lakeland Ford,opened,,2024-01-03 17:00:00,2024-01-03 17:00:00
EML02701,DLR005,CUS00646,CALL008993,amanda.white645@gmail.com,service@coastalbmw.com,Recall Notice: Important Safety Information for Your 2019 Toyota,delivered,,2024-01-11 12:00:00,2024-01-11 12:00:00
EML02702,DLR003,CUS00385,,anthony.lee384@gmail.com,service@lakelandford.com,Your Service Appointment Confirmation - Lakeland Ford,opened,,2024-01-24 15:00:00,2024-01-24 15:00:00
EML02703,DLR003,CUS01142,,maria.lopez1141@gmail.com,service@lakelandford.com,Lease Maturity Notice - Your Options Await,delivered,,2024-01-05 12:00:00,2024-01-05 12:00:00
EML02704,DLR001,CUS00166,,amanda.white165@gmail.com,service@sunshinetoyota.com,Your Service Appointment Confirmation - Sunshine Toyota,delivered,,2024-01-07 14:00:00,2024-01-07 14:00:00
EML02705,DLR001,CUS00938,,jessica.robinson937@gmail.com,service@sunshinetoyota.com,Recall Notice: Important Safety Information for Your 2019 Chevrolet,delivered,,2024-01-23 10:00:00,2024-01-23 10:00:00
EML02706,DLR001,CUS00165,CALL006775,kevin.lee164@gmail.com,service@sunshinetoyota.com,Exclusive Offer: Save on Your Next Service at Sunshine Toyota,bounced,,2024-01-09 10:00:00,2024-01-09 10:00:00
